,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,building,addr,postal,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
999,123,ANG MO KIO AVE 6,12,1978,Y,N,N,Y,N,N,AMK,192,0,0,0,0,0,0,0,0,192,0,0,0,1.37051052488776,103.8446523043,ASIAN WOMEN'S WELFARE ASSOCIATION COMMUNITY HOME FOR SENIOR CITIZENS,123 ANG MO KIO AVENUE 6 ASIAN WOMEN'S WELFARE ASSOCIATION COMMUNITY HOME FOR SENIOR CITIZENS SINGAPORE 560123,560123,6,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
1000,123,BEDOK RESERVOIR RD,12,1986,Y,Y,N,N,N,N,BD,88,0,0,0,88,0,0,0,0,0,0,0,0,1.33231954024354,103.910394882793,EUNOS SPRING,123 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470123,470123,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
1001,123,BEDOK NTH ST 2,4,1977,Y,Y,N,N,N,N,BD,34,0,0,30,4,0,0,0,0,0,0,0,0,1.32919868667839,103.937343347878,NIL,123 BEDOK NORTH STREET 2 SINGAPORE 460123,460123,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
1002,123,BISHAN ST 12,13,1985,Y,N,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0,1.34648720621029,103.850461077477,NIL,123 BISHAN STREET 12 SINGAPORE 570123,570123,3,BISHAN EAST,BSSZ03,BISHAN,BS,CENTRAL REGION,CR
1003,123,BT BATOK CTRL,4,1984,Y,N,N,N,N,N,BB,24,0,0,0,24,0,0,0,0,0,0,0,0,1.35141970002657,103.747499423763,NIL,123 BUKIT BATOK CENTRAL SINGAPORE 650123,650123,7,BUKIT BATOK CENTRAL,BKSZ07,BUKIT BATOK,BK,WEST REGION,WR
1004,123,BT MERAH LANE 1,4,1981,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28685131497047,103.804019034892,DBS BUKIT MERAH LANE,123 BUKIT MERAH LANE 1 DBS BUKIT MERAH LANE SINGAPORE 150123,150123,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
1005,123,BT MERAH VIEW,9,1972,Y,N,N,Y,N,N,BM,320,0,0,0,0,0,0,0,0,320,0,0,0,1.28413291405012,103.82320299259,NIL,123 BUKIT MERAH VIEW SINGAPORE 151123,151123,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
1006,123,GEYLANG EAST CTRL,21,1982,Y,Y,N,N,N,N,GL,80,0,0,0,0,80,0,0,0,0,0,0,0,1.31817735130958,103.885425829984,NIL,123 GEYLANG EAST CENTRAL SINGAPORE 380123,380123,4,ALJUNIED,GLSZ04,GEYLANG,GL,CENTRAL REGION,CR
1007,123,HOUGANG AVE 1,11,1981,Y,Y,N,N,N,N,HG,127,0,0,109,18,0,0,0,0,0,0,0,0,1.35338313541393,103.886258951798,PRO-TEACH BASC AND TUITION CENTRE (PAYA LEBAR),123 HOUGANG AVENUE 1 PRO-TEACH BASC AND TUITION CENTRE (PAYA LEBAR) SINGAPORE 530123,530123,7,LORONG AH SOO,HGSZ07,HOUGANG,HG,NORTH-EAST REGION,NER
1008,123,KIM TIAN RD,11,1994,Y,Y,N,Y,N,N,BM,80,0,0,0,50,30,0,0,0,0,0,0,0,1.28385152199151,103.82896297199,HDB PUBLIC SHELTERS,123 KIM TIAN ROAD HDB PUBLIC SHELTERS SINGAPORE 160123,160123,4,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
1009,123,LOR 1 TOA PAYOH,10,1969,Y,Y,N,N,N,N,TP,128,0,0,128,0,0,0,0,0,0,0,0,0,1.33864901784911,103.845703844955,TOA PAYOH VIEW,123 LORONG 1 TOA PAYOH TOA PAYOH VIEW SINGAPORE 310123,310123,1,TOA PAYOH WEST,TPSZ01,TOA PAYOH,TP,CENTRAL REGION,CR
1010,123,MARSILING RISE,13,1984,Y,N,N,Y,N,N,WL,120,0,0,0,24,96,0,0,0,0,0,0,0,1.43911242302221,103.778949135126,NIL,123 MARSILING RISE SINGAPORE 730123,730123,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
1011,123,MCNAIR RD,15,1986,Y,N,N,N,N,N,KWN,122,0,0,80,42,0,0,0,0,0,0,0,0,1.31844233518161,103.856349883909,MCNAIR SPRING,123 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320123,320123,1,BENDEMEER,KLSZ01,KALLANG,KL,CENTRAL REGION,CR
1012,123,PAYA LEBAR WAY,21,1979,Y,Y,N,N,N,N,GL,80,0,0,0,0,80,0,0,0,0,0,0,0,1.32275605425694,103.88323521219,NIL,123 PAYA LEBAR WAY SINGAPORE 381123,381123,2,MACPHERSON,GLSZ02,GEYLANG,GL,CENTRAL REGION,CR
1013,123,PASIR RIS ST 11,4,1988,Y,N,N,N,N,N,PRC,12,0,0,0,0,0,12,0,0,0,0,0,0,1.36623151890844,103.954045012938,NIL,123 PASIR RIS STREET 11 SINGAPORE 510123,510123,5,PASIR RIS DRIVE,PRSZ05,PASIR RIS,PR,EAST REGION,ER
1014,123,PENDING RD,12,1986,Y,N,N,Y,N,N,BP,132,0,0,66,66,0,0,0,0,0,0,0,0,1.37756663543382,103.770660551039,NIL,123 PENDING ROAD SINGAPORE 670123,670123,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
1015,123,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,8,0,0,0,0,0,8,0,0,0,0,0,0,1.33521063790069,103.865776268967,NIL,123 POTONG PASIR AVENUE 1 SINGAPORE 350123,350123,9,POTONG PASIR,TPSZ09,TOA PAYOH,TP,CENTRAL REGION,CR
1016,123,RIVERVALE DR,17,1998,Y,N,N,N,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0,1.38645543463935,103.903157870017,RIVERVALE GROVE,123 RIVERVALE DRIVE RIVERVALE GROVE SINGAPORE 540123,540123,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1017,123,SERANGOON NTH AVE 1,13,1984,Y,N,N,Y,N,N,SGN,96,0,0,0,0,0,96,0,0,0,0,0,0,1.3669585129808,103.872593551192,NIL,123 SERANGOON NORTH AVENUE 1 SINGAPORE 550123,550123,4,SERANGOON GARDEN,SGSZ04,SERANGOON,SG,NORTH-EAST REGION,NER
1018,123,SIMEI ST 1,11,1987,Y,N,N,Y,N,N,TAP,172,0,0,0,108,64,0,0,0,0,0,0,0,1.34530661835845,103.953187956159,NIL,123 SIMEI STREET 1 SINGAPORE 520123,520123,4,SIMEI,TMSZ04,TAMPINES,TM,EAST REGION,ER
1019,123,TECK WHYE LANE,11,1988,Y,N,N,Y,N,N,CCK,100,0,0,0,64,36,0,0,0,0,0,0,0,1.37919635460193,103.749457687117,PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 123 (KN),123 TECK WHYE LANE PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 123 (KN) SINGAPORE 680123,680123,1,TECK WHYE,CKSZ01,CHOA CHU KANG,CK,WEST REGION,WR
1020,123,YISHUN ST 11,12,1984,Y,Y,N,N,N,N,YS,124,0,0,83,41,0,0,0,0,0,0,0,0,1.43453686287322,103.831779326315,PRO-TEACH BASC AND TUITION CENTRE (YISHUN),123 YISHUN STREET 11 PRO-TEACH BASC AND TUITION CENTRE (YISHUN) SINGAPORE 760123,760123,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
1021,123A,LOR 1 TOA PAYOH,1,2003,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33834735429458,103.846031875137,TOA PAYOH VIEW,123A LORONG 1 TOA PAYOH TOA PAYOH VIEW SINGAPORE 311123,311123,1,TOA PAYOH WEST,TPSZ01,TOA PAYOH,TP,CENTRAL REGION,CR
1022,123A,RIVERVALE DR,17,1998,Y,N,N,Y,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0,1.38604163686578,103.902900571161,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST 123A (CC),123A RIVERVALE DRIVE PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST 123A (CC) SINGAPORE 541123,541123,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1023,123B,RIVERVALE DR,17,1998,Y,N,N,Y,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0,1.38617778526651,103.902618689082,RIVERVALE GROVE,123B RIVERVALE DRIVE RIVERVALE GROVE SINGAPORE 542123,542123,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1024,123C,RIVERVALE DR,17,1998,Y,N,N,Y,N,N,SK,78,0,0,0,26,52,0,0,0,0,0,0,0,1.38640852201004,103.902222112406,RIVERVALE GROVE,123C RIVERVALE DRIVE RIVERVALE GROVE SINGAPORE 543123,543123,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1025,123D,RIVERVALE DR,11,1998,Y,N,N,Y,N,N,SK,60,0,0,0,20,40,0,0,0,0,0,0,0,1.38684496487943,103.902192105408,RIVERVALE GROVE,123D RIVERVALE DRIVE RIVERVALE GROVE SINGAPORE 544123,544123,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1026,123E,RIVERVALE DR,11,1998,Y,N,N,N,N,N,SK,60,0,0,0,20,40,0,0,0,0,0,0,0,1.38664916883325,103.90272469127,RIVERVALE GROVE,123E RIVERVALE DRIVE RIVERVALE GROVE SINGAPORE 545123,545123,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1027,124,ANG MO KIO AVE 6,12,1978,Y,N,N,Y,N,N,AMK,153,0,0,130,22,1,0,0,0,0,0,0,0,1.37089437302087,103.84471400677,NIL,124 ANG MO KIO AVENUE 6,NIL,6,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
1028,124,BEDOK NTH RD,12,1977,Y,N,N,Y,N,N,BD,154,0,0,121,33,0,0,0,0,0,0,0,0,1.32925881944574,103.939046430321,NIL,124 BEDOK NORTH ROAD SINGAPORE 460124,460124,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
1029,124,BEDOK RESERVOIR RD,12,1986,Y,Y,N,N,N,N,BD,114,0,0,0,114,0,0,0,0,0,0,0,0,1.33262542305518,103.910160875163,DBS BEDOK RESERVOIR ROAD,124 BEDOK RESERVOIR ROAD DBS BEDOK RESERVOIR ROAD SINGAPORE 470124,470124,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
1030,124,BISHAN ST 12,12,1986,Y,N,N,N,N,N,BH,88,0,0,0,48,40,0,0,0,0,0,0,0,1.34647605091488,103.85127373178,NIL,124 BISHAN STREET 12 SINGAPORE 570124,570124,3,BISHAN EAST,BSSZ03,BISHAN,BS,CENTRAL REGION,CR
1031,124,BT BATOK CTRL,4,1984,Y,N,N,N,N,N,BB,24,0,0,0,24,0,0,0,0,0,0,0,0,1.35118204905855,103.747209859564,NIL,124 BUKIT BATOK CENTRAL SINGAPORE 650124,650124,7,BUKIT BATOK CENTRAL,BKSZ07,BUKIT BATOK,BK,WEST REGION,WR
1032,124,BT MERAH LANE 1,4,1978,Y,Y,N,N,N,N,BM,17,0,0,15,2,0,0,0,0,0,0,0,0,1.28582331821306,103.803532208512,NIL,124 BUKIT MERAH LANE 1 SINGAPORE 150124,150124,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
1033,124,GEYLANG EAST AVE 1,20,1983,Y,N,N,Y,N,N,GL,211,0,0,61,91,57,2,0,0,0,0,0,0,1.31838863767065,103.8866756731,GEYLANG EAST GROVE,124 GEYLANG EAST AVENUE 1 GEYLANG EAST GROVE SINGAPORE 380124,380124,4,ALJUNIED,GLSZ04,GEYLANG,GL,CENTRAL REGION,CR
1034,124,HOUGANG AVE 1,12,1981,Y,Y,N,N,N,N,HG,139,0,0,117,20,0,2,0,0,0,0,0,0,1.3528899770961,103.886657257578,DBS HOUGANG AVENUE 1,124 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530124,530124,7,LORONG AH SOO,HGSZ07,HOUGANG,HG,NORTH-EAST REGION,NER
1035,124,KIM TIAN PL,12,1969,Y,N,N,N,N,N,BM,288,0,0,0,0,0,0,0,0,288,0,0,0,1.28392508534814,103.828263774087,NIL,124 KIM TIAN PLACE SINGAPORE 160124,160124,4,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
1036,124,LOR 1 TOA PAYOH,10,1969,Y,Y,N,N,N,N,TP,131,0,0,130,0,1,0,0,0,0,0,0,0,1.33864876713615,103.844627302235,TOA PAYOH VIEW,124 LORONG 1 TOA PAYOH TOA PAYOH VIEW SINGAPORE 310124,310124,1,TOA PAYOH WEST,TPSZ01,TOA PAYOH,TP,CENTRAL REGION,CR
1037,124,MARSILING RISE,13,1984,Y,N,N,N,N,N,WL,60,0,0,0,24,0,36,0,0,0,0,0,0,1.43882868042269,103.779387669726,NIL,124 MARSILING RISE SINGAPORE 730124,730124,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
1038,124,MCNAIR RD,11,1986,Y,N,N,N,N,N,KWN,80,0,0,40,40,0,0,0,0,0,0,0,0,1.31834857200372,103.8560612412,MCNAIR SPRING,124 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320124,320124,1,BENDEMEER,KLSZ01,KALLANG,KL,CENTRAL REGION,CR
1039,124,PASIR RIS ST 11,11,1988,Y,N,N,N,N,N,PRC,90,0,0,0,70,20,0,0,0,0,0,0,0,1.36582030229146,103.954308255767,NIL,124 PASIR RIS STREET 11 SINGAPORE 510124,510124,5,PASIR RIS DRIVE,PRSZ05,PASIR RIS,PR,EAST REGION,ER
1040,124,PAYA LEBAR WAY,21,1979,Y,N,N,N,N,N,GL,80,0,0,0,0,80,0,0,0,0,0,0,0,1.32308876681681,103.883739097439,NIL,124 PAYA LEBAR WAY SINGAPORE 381124,381124,2,MACPHERSON,GLSZ02,GEYLANG,GL,CENTRAL REGION,CR
1041,124,PENDING RD,13,1987,Y,N,N,Y,N,N,BP,60,0,0,0,0,0,60,0,0,0,0,0,0,1.37684019254113,103.771108878063,BUKIT PANJANG SOUTH NEIGHBOURHOOD POLICE POST,124 PENDING ROAD BUKIT PANJANG SOUTH NEIGHBOURHOOD POLICE POST SINGAPORE 670124,670124,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
1042,124,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,8,0,0,0,0,0,8,0,0,0,0,0,0,1.3353470224763,103.865451584255,NIL,124 POTONG PASIR AVENUE 1 SINGAPORE 350124,350124,9,POTONG PASIR,TPSZ09,TOA PAYOH,TP,CENTRAL REGION,CR
1043,124,RIVERVALE DR,11,1997,Y,N,N,Y,N,N,SK,80,0,0,0,40,40,0,0,0,0,0,0,0,1.38737362312391,103.902243962701,NIL,124 RIVERVALE DRIVE,NIL,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1044,124,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,47,0,0,31,16,0,0,0,0,0,0,0,0,1.36618689571987,103.871419458199,NIL,124 SERANGOON NORTH AVENUE 1 SINGAPORE 550124,550124,4,SERANGOON GARDEN,SGSZ04,SERANGOON,SG,NORTH-EAST REGION,NER
1045,124,SIMEI ST 1,11,1987,Y,N,N,N,N,N,TAP,120,0,0,0,48,72,0,0,0,0,0,0,0,1.34630712931251,103.953375789945,NIL,124 SIMEI STREET 1 SINGAPORE 520124,520124,4,SIMEI,TMSZ04,TAMPINES,TM,EAST REGION,ER
1046,124,TAMPINES ST 11,13,1985,Y,N,N,Y,N,N,TAP,96,0,0,0,0,0,96,0,0,0,0,0,0,1.34518428911075,103.949793325094,NIL,124 TAMPINES STREET 11 SINGAPORE 521124,521124,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
1047,124,TECK WHYE LANE,11,1988,Y,N,N,N,N,N,CCK,80,0,0,0,44,36,0,0,0,0,0,0,0,1.38010501012606,103.749632027385,NIL,124 TECK WHYE LANE SINGAPORE 680124,680124,1,TECK WHYE,CKSZ01,CHOA CHU KANG,CK,WEST REGION,WR
1048,124,YISHUN ST 11,12,1984,Y,N,N,Y,N,N,YS,148,0,0,92,46,10,0,0,0,0,0,0,0,1.43459030044018,103.831139296919,CHONG PANG VIEW,124 YISHUN STREET 11 CHONG PANG VIEW SINGAPORE 760124,760124,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
1049,124A,BT MERAH VIEW,20,1995,Y,N,N,Y,N,N,BM,80,0,0,0,42,38,0,0,0,0,0,0,0,1.28488705364925,103.822781828267,PCF SPARKLETOTS PRESCHOOL @ HENDERSON-DAWSON BLK 124A (KN),124A BUKIT MERAH VIEW PCF SPARKLETOTS PRESCHOOL @ HENDERSON-DAWSON BLK 124A (KN) SINGAPORE 151124,151124,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
1050,124A,RIVERVALE DR,16,1998,Y,N,N,Y,N,N,SK,100,0,0,0,50,50,0,0,0,0,0,0,0,1.38813306745378,103.902176145817,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST BLK 124A (KN),124A RIVERVALE DRIVE PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST BLK 124A (KN) SINGAPORE 541124,541124,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1051,124B,BT MERAH VIEW,18,1995,Y,N,N,N,N,N,BM,92,0,0,0,58,34,0,0,0,0,0,0,0,1.28528220578981,103.823094986645,NIL,124B BUKIT MERAH VIEW SINGAPORE 152124,152124,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
1052,124B,RIVERVALE DR,16,1997,Y,N,N,N,N,N,SK,90,0,0,0,90,0,0,0,0,0,0,0,0,1.38829484016053,103.903158523662,RIVERVALE PLAINS,124B RIVERVALE DRIVE RIVERVALE PLAINS SINGAPORE 542124,542124,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1053,124C,RIVERVALE DR,16,1998,Y,N,N,N,N,N,SK,90,0,0,0,90,0,0,0,0,0,0,0,0,1.38809640740115,103.902720783456,RIVERVALE PLAINS,124C RIVERVALE DRIVE RIVERVALE PLAINS SINGAPORE 543124,543124,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1054,124D,RIVERVALE DR,5,1997,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3875547666931,103.902730276941,MULTI STOREY CAR PARK,124D RIVERVALE DRIVE MULTI STOREY CAR PARK SINGAPORE 544124,544124,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1055,124E,RIVERVALE DR,1,1998,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38699886290516,103.902515674358,RIVERVALE GROVE,124E RIVERVALE DRIVE RIVERVALE GROVE SINGAPORE 545124,545124,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1056,125,ALJUNIED RD,20,1982,Y,Y,N,N,N,N,GL,76,0,0,0,0,76,0,0,0,0,0,0,0,1.32327006239711,103.881752246858,NIL,125 ALJUNIED ROAD SINGAPORE 380125,380125,2,MACPHERSON,GLSZ02,GEYLANG,GL,CENTRAL REGION,CR
1057,125,ANG MO KIO AVE 6,11,1978,Y,N,N,Y,N,N,AMK,160,0,0,0,0,0,0,0,0,0,160,0,0,1.37149687267936,103.844766829358,NIL,125 ANG MO KIO AVENUE 6 SINGAPORE 560125,560125,6,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
1058,125,BEDOK RESERVOIR RD,11,1986,Y,N,N,N,N,N,BD,124,0,0,0,124,0,0,0,0,0,0,0,0,1.33295993404917,103.909904762523,EUNOS SPRING,125 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470125,470125,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
1059,125,BEDOK NTH RD,12,1977,Y,N,N,Y,N,N,BD,154,0,0,121,33,0,0,0,0,0,0,0,0,1.32884321524242,103.939123687022,NIL,125 BEDOK NORTH ROAD SINGAPORE 460125,460125,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
1060,125,BISHAN ST 12,11,1986,Y,N,N,Y,N,N,BH,80,0,0,0,44,36,0,0,0,0,0,0,0,1.34711902955637,103.851553257146,NIL,125 BISHAN STREET 12 SINGAPORE 570125,570125,3,BISHAN EAST,BSSZ03,BISHAN,BS,CENTRAL REGION,CR
1061,125,BT BATOK CTRL,15,1984,Y,N,N,Y,N,N,BB,98,0,0,0,0,0,98,0,0,0,0,0,0,1.35153484935942,103.747158496291,NIL,125 BUKIT BATOK CENTRAL SINGAPORE 650125,650125,7,BUKIT BATOK CENTRAL,BKSZ07,BUKIT BATOK,BK,WEST REGION,WR
1062,125,BT MERAH LANE 1,4,1981,Y,Y,N,N,N,N,BM,3,0,0,0,0,0,0,0,0,0,0,3,0,1.28593366735427,103.802999737988,NIL,125 BUKIT MERAH LANE 1 SINGAPORE 150125,150125,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
1063,125,BT MERAH VIEW,18,1995,Y,Y,N,N,N,N,BM,78,0,0,0,44,34,0,0,0,0,0,0,0,1.2850573150069,103.82381200726,HDB PUBLIC SHELTERS,125 BUKIT MERAH VIEW HDB PUBLIC SHELTERS SINGAPORE 151125,151125,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
1064,125,EDGEDALE PLAINS,1,2001,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39392688126732,103.911370163738,NIL,125 EDGEDALE PLAINS SINGAPORE 820125,820125,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
1065,125,GEYLANG EAST AVE 1,20,1983,Y,Y,N,Y,N,N,GL,189,0,0,66,66,57,0,0,0,0,0,0,0,1.31744387800501,103.886373732265,GEYLANG EAST GROVE,125 GEYLANG EAST AVENUE 1 GEYLANG EAST GROVE SINGAPORE 381125,381125,4,ALJUNIED,GLSZ04,GEYLANG,GL,CENTRAL REGION,CR
1066,125,HOUGANG AVE 1,12,1981,Y,N,N,Y,N,N,HG,154,0,0,132,22,0,0,0,0,0,0,0,0,1.35240983570812,103.886491573358,PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 125 (KN),125 HOUGANG AVENUE 1 PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 125 (KN) SINGAPORE 530125,530125,7,LORONG AH SOO,HGSZ07,HOUGANG,HG,NORTH-EAST REGION,NER
1067,125,KIM TIAN RD,11,1993,Y,N,N,Y,N,N,BM,70,0,0,0,40,30,0,0,0,0,0,0,0,1.28363467842249,103.828128059322,PCF SPARKLETOTS PRESCHOOL @ TANJONG PAGAR - TIONG BAHRU 125 (CC),125 KIM TIAN ROAD PCF SPARKLETOTS PRESCHOOL @ TANJONG PAGAR - TIONG BAHRU 125 (CC) SINGAPORE 160125,160125,4,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
1068,125,LOR 1 TOA PAYOH,16,1969,Y,Y,N,N,N,N,TP,164,0,0,164,0,0,0,0,0,0,0,0,0,1.33833133395207,103.845737117132,TOA PAYOH VIEW,125 LORONG 1 TOA PAYOH TOA PAYOH VIEW SINGAPORE 310125,310125,1,TOA PAYOH WEST,TPSZ01,TOA PAYOH,TP,CENTRAL REGION,CR
1069,125,MARSILING RISE,11,1983,Y,N,N,N,N,N,WL,97,0,0,74,0,23,0,0,0,0,0,0,0,1.43848292251437,103.779524807409,NIL,125 MARSILING RISE SINGAPORE 730125,730125,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
1070,125,PASIR RIS ST 11,13,1988,Y,N,N,N,N,N,PRC,84,0,0,0,60,24,0,0,0,0,0,0,0,1.36618432371868,103.954324674252,NIL,125 PASIR RIS STREET 11 SINGAPORE 510125,510125,5,PASIR RIS DRIVE,PRSZ05,PASIR RIS,PR,EAST REGION,ER
1071,125,PENDING RD,12,1986,Y,N,N,Y,N,N,BP,132,0,0,66,66,0,0,0,0,0,0,0,0,1.37720623303834,103.770506986516,NIL,125 PENDING ROAD SINGAPORE 670125,670125,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
1072,125,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,8,0,0,0,0,0,8,0,0,0,0,0,0,1.33541493957748,103.865168758339,NIL,125 POTONG PASIR AVENUE 1 SINGAPORE 350125,350125,9,POTONG PASIR,TPSZ09,TOA PAYOH,TP,CENTRAL REGION,CR
1073,125,RIVERVALE ST,17,1998,Y,N,N,N,N,N,SK,128,0,0,0,64,64,0,0,0,0,0,0,0,1.38897036410307,103.903044791469,RIVERVALE PLAINS,125 RIVERVALE STREET RIVERVALE PLAINS SINGAPORE 540125,540125,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
1074,125,SERANGOON NTH AVE 1,13,1984,Y,N,N,Y,N,N,SGN,96,0,0,0,0,0,96,0,0,0,0,0,0,1.36645063269507,103.872110834899,PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLK 125 (KN),125 SERANGOON NORTH AVENUE 1 PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLK 125 (KN) SINGAPORE 550125,550125,4,SERANGOON GARDEN,SGSZ04,SERANGOON,SG,NORTH-EAST REGION,NER
1075,125,SIMEI ST 1,5,1989,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3461196201149,103.953934996632,NIL,125 SIMEI STREET 1 SINGAPORE 520125,520125,4,SIMEI,TMSZ04,TAMPINES,TM,EAST REGION,ER
1076,125,TAMPINES ST 11,13,1985,Y,N,N,N,N,N,TAP,72,0,0,0,0,0,72,0,0,0,0,0,0,1.34631420347479,103.950125275001,NIL,125 TAMPINES STREET 11 SINGAPORE 521125,521125,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
1077,125,YISHUN ST 11,12,1983,Y,Y,N,N,N,N,YS,114,0,0,69,45,0,0,0,0,0,0,0,0,1.4339506942268,103.830439843368,CHONG PANG VIEW,125 YISHUN STREET 11 CHONG PANG VIEW SINGAPORE 760125,760125,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
1078,125A,BT MERAH VIEW,1,2001,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28480250105363,103.823526746927,NIL,125A BUKIT MERAH VIEW SINGAPORE 152125,152125,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
